;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary
1.10.2018;5569;6427;8603,402564;9341,839717;6273,925446;5111,892136;7355,58897;5860;5663;5946,414;5263,646437;7032,572678;5210;6054,104883;9019,622871;7230;4306;7862,415672;5833,646827;7203,246141;5385;5429;7914,527126;7803,314461;5845,742319;4967,077231;7198,75615;5785;5507;5611,67;5312,083559;7016,985992;5227;5880,256457;8564,578476;6905;3994;7525,371663;5503,176535;6937,471104;5333;4684;8856,314989;8490,244023;4734,207384;4540,629589;8465,918824;5507;4811;5024,792;5191,663331;6939,316217;5659;5176,805763;10277,19357;6571;4311;8282,973162;5055,029868;7171,575908;4712;4560;7508,428871;6743,23034;4200,45584;3881,50986;6892,360808;5095;4465;4803,574;4875,428576;6113,539317;5106;4814,662744;8761,859186;6191;3822;7154,116547;4630,338408;6243,835924
1.01.2019;5640;6309;8267,423061;9205,569126;6417,642316;5101,383342;7623,270072;5866;5796;6083,302;5322,137814;7350,505611;5549;6243,824193;9426,992837;7457;4512;8097,177282;5917,754072;7344,149653;5422;5911;8262,364454;7990,141022;6539,488814;4999,16251;7427,256629;5874;5631;5576,708;5302,899747;7055,721625;5117;5960,421968;8771,154301;7032;4243;7674,141231;5675,859807;7055,957189;5718;4789;9415,155564;8668,086192;4953,182376;4749,884907;8697,028128;5641;5053;5253,82;5236,141063;6958,783868;5851;5453,245901;10287,43117;7339;4285;8514,343771;5251,160692;7513,867283;4896;4601;7350,71557;6810,47388;4438,453271;3968,042544;6912,058417;5176;4616;4822,701;4808,14674;6151,152457;5546;5074,109097;8984,515953;6267;3950;7231,243633;4783,939813;6235,329393
1.04.2019;5753;6340;9032,708277;9071,099223;6547,655949;5132,389886;7960,561979;5844;6010;6081,52;5645,645321;7233,264506;5792;6304,55289;9590,522282;7636;4670;8294,09206;5987,675096;7561,98233;5620;5930;8288,370137;8180,609053;6274,727063;5020,152215;7738,199268;5852;5853;5676,699;5222,317694;7086,543195;5523;6494,744538;8932,04925;7435;4496;7864,484859;5789,702561;7266,895594;5743;4970;9344,851362;9440,13914;4913,975128;4759,315863;8898,785147;5733;5116;5400,928;5313,157111;7073,270959;6132;5657,472988;10575,00647;7441;4486;8721,030208;5363,568935;7671,086085;5069;4914;7823,064238;7081,440799;4520,631675;4067,355169;7286,222393;5371;4596;5048,638;4978,443059;6339,259151;5697;5185,931863;9243,271549;6482;4203;7448,273899;4947,093827;6443,204503
1.07.2019;5916,260791;6415;9474,023817;9185,675256;6717,029486;5283,552874;8016,736752;5933;6027;6190,722;5698,433361;7390,789979;5799;6605,901207;9934,552237;7909;4727;8514,152522;6122,712498;7713,39918;5583,768923;6337;8533,896551;8321,185776;6745,506032;5220,400743;7785,909332;6158;5881;5871,841;5728,367036;7101,569695;6105;6649,788524;9188,448558;7661;4539;8018,156779;6061,352725;7361,632045;5794,11728;5252;9955,896709;9138,802566;5617,625;4796,671957;8912,858161;5965;5203;5536,087;5325,12493;7187,923251;6243;5786,017649;10815,52647;7572;4721;8911,365651;5624,799168;7831,840011;5315,076041;5050;7766,757507;7297,398209;4748,562297;4344,830872;7403,540598;5565;4708;5171,33;4992,842037;6447,667512;5708;5358,706316;9456,896814;6858;4354;7618,817733;5128,123683;6586,750979
1.10.2019;5961,062567;6512;9806,05298;9175,175126;7002,425988;5476,06661;8529,66205;5911,0284;6274;6349,88;6086,321476;7394,00054;5880;6574,048813;10280,10156;7976;4819;8778,761721;6195,39514;7942,051308;5687,500331;6190;8585,225967;8027,319992;6879,938339;5295,153754;8235,060233;5977,4468;6026;6107,897;5487,453865;7395,992746;5761;6752,30409;9475,831959;7634,070064;4688;8221,212658;6053,676595;7522,001857;6063,292822;5430;9893,168178;9078,404911;5431,369923;5078,873645;9109,0153;6170,5949;5392;5674,195;5539,520611;7638,707542;6552;5856,666995;11191,65175;7720;4899;9072,313532;5721,223625;7880,900089;5315,696568;5095;8364,109189;7383,823259;4894,881165;4452,936994;7657,176834;5747,0224;4870;5382,60378;5043,216549;6663,609013;5731;5524,659482;9812,423683;7316;4547;7931,08897;5235,104153;6877,926924
1.01.2020;6219,540372;6592;9904,150708;9242,623329;7313,422116;5494,184512;9208,667224;5964,77;6608;6380,091;6098,494862;7541,348066;5909;6642,185633;10610,40761;8482,754245;5110,749482;9150,307946;6337,590935;8330,837183;5838,748814;6331;8741,374032;8251,159865;6996,087409;5424,637738;8360,248006;6150,82;6249;6219,963;6201,625898;7423,456194;6157;6913,095419;9818,60194;8354,078189;4850,545709;8503,975655;6262,704154;7760,885657;6245,287311;5553;10572,74117;8582,530143;5780,842049;5446,537955;9517,664402;6666,33;5465;5812,994;5848,662519;7809,12891;6904;6158,58706;11655,76681;8158,142595;5099,861606;9472,792504;6013,503082;8220,425134;5518,099544;5297;8387,420645;7671,276969;5106,077748;4578,187838;8162,014587;5884,23;5011;5449,131;5188,615983;6832,009509;6313;5698,255953;10003,45579;7315,487723;4650,16275;8133,655846;5429,487526;7089,833836
1.04.2020;6166,39508;7093;9780,905572;9437,845402;7340,754423;6156,135738;9732,518891;6223,73;6509,853845;6410,954;6075,952385;7763,706335;5987,19;7084,876967;10717,44158;8652,029745;5250,652576;9310,634795;6575,785333;8521,340935;5810,964187;6354;8806,044925;7974,3458;6829,162683;5573,063877;8624,791304;5977,73;6080,256015;6289,123;6081,52319;7430,929152;5844,76;6732,158381;9438,246533;8040,593186;4885,602845;8395,1615;6165,285164;7808,133219;6487,813212;5851;10332,00967;8562,56335;5820,856909;5451,234413;9672,442551;6835,37;5431,523338;6016,158;5934,133861;7823,227783;7006,49;6217,788554;11520,58269;8024,049036;5130,09403;9393,471285;6157,366944;8183,488886;5731,800744;5456;8503,662297;7726,534274;5326,594572;4773,927036;8469,246856;6464,5;5245,087012;5630,136;5474,018725;7012,950644;6610,9;5881,760794;10288,20541;7495,752258;4757,82655;8367,816476;5684,484825;7295,9274
1.07.2020;6229,196511;7125;9620,978064;9570,707312;7661,946573;6145,144567;9466,708606;6650,8;6733,590102;6428,931;6109,397063;7922,116862;6047,65;7786,497026;10735,27908;8670,419891;5388,156129;9323,877591;6802,242267;8533,297891;5827,245071;6535;9024,341939;8240,475974;6884,881781;5724,949637;8916,75739;6187,97;6406,324691;6387,698;5955,418277;7458,695559;6173,06;7014,256734;10182,75272;8108,997799;5112,931792;8761,757445;6327,833503;7967,978538;6311,586881;6013;10264,11267;8684,650303;6084,450791;5438,85002;9542,329133;6807,55;5463,523585;5957,722;5817,144199;7851,073629;7066,55;6301,535364;11713,08692;8303,184618;5232,095313;9466,598088;6191,757846;8214,609336;5715,69848;5611;8934,796624;7993,042169;5278,224889;4770,216006;8620,168194;6330,51;5612,985485;5665,508;5428,532879;7137,197996;6516,03;6093,96911;10470,22073;7300,813952;4429,669316;8564,33418;5688,952672;7502,16619
1.10.2020;6238,454932;7227,199624;9690,680486;9758,682919;7953,776321;6234,691382;9615,427639;6898,45;6760,702224;6417,334;6011,073321;7979,701094;6274,26;8090,700492;10750,49594;8630,373379;5480,562577;9395,409281;6950,004803;8634,044714;5816,133262;6664,880678;9400,179807;8132,838695;7246,027228;5920,388304;8755,651522;6848,71;6624,224858;6425,049;6031,419606;7636,368741;6145,6;7155,549703;10239,68834;8232,809641;5350,012251;8836,845719;6527,404356;8052,718227;6398,245677;6107,355796;10522,69076;9562,857281;5949,155988;5530,916183;9819,753444;6970,01;5720,885871;6032,482;5798,856599;7808,150049;7133,04;6458,628041;11892,84452;8596,578299;5294,955189;9716,568796;6267,930184;8503,71045;5866,161598;5697,607929;9052,956339;7942,04454;5375,792602;4866,930566;8847,341748;6359,03;5521,827074;5793,917;5519,914459;7218,866196;6713,05;6193,524682;10671,16475;7973,401492;4766,706883;8741,60888;5777,083036;7666,787595
1.01.2021;6509,418692;7271,72142;10070,1841;10218,2515;8050,995342;6232,085561;9740,41037;7082,1;6854,06145;6591,192;5996,616503;7989,594681;6362,14;8221,16311;10969,46677;9061,962482;5635,256648;9600,639284;7074,749513;8831,549182;6024,499425;6962,435251;9793,824852;9324,885666;7371,154258;5982,056423;8864,691565;6789,66;6500,418136;6448,184;6231,313265;7960,604103;6437,62;7642,76048;10665,86926;8423,430649;5315,944843;9142,168775;6740,518484;8289,152969;6700,232704;6201,252811;10528,83206;9029,103849;6486,934107;5671,221018;9899,13522;7285,15;5904,63379;6130,249;5900,054;7942,585995;7246,23;6609,486843;12221,14478;8715,208212;5557,797279;9850,243804;6496,503554;8529,069442;5892,416634;5689,421913;9314,847714;8016,709323;5369,773641;4972,737813;8939,702057;6766,7;5433,279714;5813,802;5566,913319;7284,669259;6626,75;6210,638868;10878,86093;8057,171784;4764,216151;8885,288881;5872,756362;7763,032853
1.04.2021;6814,560575;7405,489409;9716,266039;10408,9626;8248,818318;6344,685708;10134,62302;7577,93;7408,694708;6869,963;5942,685813;8256,307664;6711,08;8461,357377;11361,83159;9387,11699;6297,869036;9937,54093;7355,711364;9138,903405;6370,346743;7107,061448;10259,98014;9824,398932;7838,916136;6297,292186;9397,774235;7085,45;6675,507581;6777,795;6152,464338;7929,604439;6447,75;7853,525074;10695,52059;8577,596312;5683,830147;9325,5608;6980,976843;8567,505585;6892,212811;6252,495369;10818,80169;9413,651802;6527,294902;5738,524905;10231,2689;7409,75;6012,008335;6333,627;6034,284981;8136,930664;7383,68;6829,820998;12462,70841;8981,956215;5739,431744;10095,51008;6630,288752;8772,196071;6215,825429;5791,927052;9378,868396;8548,619094;5481,008848;5300,832525;9379,725072;6950,17;5800,017517;5989,366;5605,110083;7425,026613;6957,49;6444,682164;11217,52196;8509,93019;5173,989535;9194,902802;6094,710529;8059,417883
1.07.2021;7621,430905;7567,229851;10309,71658;10997,73592;8386,82046;6633,179704;10617,26004;7965,41;8005,591164;6917,102;6855,05311;8780,701478;7270,76;8793,883706;11405,54647;9964,982607;6819,508193;10282,6887;7733,518956;9651,231651;6713,791178;7118,190582;10043,00736;9738,883118;8340,278144;6530,053616;9715,7907;7274,14;7450,701597;6841,467;6118,876235;8025,514716;6759,43;8579,960825;11005,86098;8890,989708;6047,197276;9638,405142;7285,135346;8868,486287;7132,802974;6281,63893;11156,13257;9919,146958;6608,576578;6100,080012;10614,31889;7693,72;6682,878215;6510,325;6105,561862;8321,969377;7553,39;7212,209372;12953,03278;9159,815685;5962,997729;10562,26107;6839,297375;9221,292524;6320,374826;5860,956178;9770,86024;8745,103096;5727,941387;5376,963913;9695,214332;7176,09;6074,741512;6209,477;5773,823252;7677,145704;7032,61;6723,705946;11584,65162;8563,149922;5375,181232;9489,130136;6258,891112;8316,580375
1.10.2021;8154,667964;8102,672213;11185,36093;10922,66759;8384,231834;6768,737773;11009,24537;7897,4;8117,335312;7202,552;7146,702739;9199,547977;7776,045525;9176,720109;11819,77611;10188,73632;7128,88143;10641,65233;7998,587036;9980,171312;7575,857589;7671,216134;10930,4857;9927,325311;8290,436337;6718,461866;10310,90171;8176,32;7527,576984;7031,006;6844,164963;8605,035849;7210,083119;8927,657492;11620,60748;9506,858142;6437,952474;10205,1643;7747,113164;9410,321827;7447,762527;6477,348939;11443,89809;10156,47105;6962,457953;6262,587982;11415,54195;8283,98;6666,608879;7055,648;6145,579443;8951,552184;7836,421579;7665,697448;13304,97127;9326,695273;6456,317939;10979,08691;7192,290133;9660,595413;6552,438761;6102,102711;10275,33814;8998,342059;5841,866101;5715,585843;10000,81888;7361,74;6158,301967;6375,061;6083,154542;7861,973756;7494,665591;6905,687085;11845,07933;8953,385096;5568,30231;9757,82211;6483,208088;8594,897423
1.01.2022;8317,783907;8308,990556;11356,05287;11241,12365;8849,635886;7123,739258;11155,73154;8170,49;8145,137193;7809,562;6837,903353;9841,093457;8101,905032;9417,141826;12517,31157;10351,79112;7295,015572;11033,71994;8267,218114;10206,03581;8035,588826;7738,073424;11230,21572;9830,243991;8928,042381;6928,761643;10535,74751;8358,64;7717,909661;7444,229;7101,625412;8795,489795;7493,193507;8974,109873;12380,66236;10029,28755;6884,962014;10665,68709;8038,892431;9719,007153;8159,77222;6752,919328;12012,27611;10834,1758;7250,54637;6650,974229;11845,28388;8425,43;7018,018847;7324,127;6619,584355;9402,000803;8125,508547;7916,607509;13365,56901;10074,83687;6882,720337;11280,79526;7526,947881;10101,14368;6915,689311;6296,838511;10336,44981;9269,431022;6144,548584;5991,814093;10331,07391;7883,74;6214,246555;6833,186;6200,610795;8124,894103;7791,848324;7605,174517;12251,07955;9202,380471;5719,4647;10037,7726;6858,766946;8800,567831
1.04.2022;8610,804227;8874,54633;11632,49792;11531,41514;9295,276303;7703,616526;11389,91694;8500,11;8481,22818;7960,356;8221,370213;9967,686142;8412,457098;9900,600525;12895,01842;10788,63217;7337,78687;11435,82266;8713,09688;10568,68063;8395,829625;7861,82273;10898,06501;10131,11105;9448,71913;7108,420315;11143,18874;8770,74;7928,955821;7601,753;6937,461748;9498,163871;7340,956741;9960,707211;12343,41044;10337,63121;7203,402137;10979,25777;8391,65129;10108,86041;8455,938679;6920,914106;12097,04099;10884,30372;7212,217507;6844,38533;12105,87068;8565,75;6973,528093;7535,739;6808,942868;9517,037407;8518,956622;8154,518471;14073,29865;10452,98396;7170,302874;11599,52951;7732,141481;10227,69391;7530,72762;6439,793036;10771,43695;9800,992481;6288,124311;6188,15971;10750,15772;7892,98;6652,198612;7007,531;6463,390226;8564,04804;8216,468824;7880,201388;12714,17897;9686,160642;6239,976978;10488,31403;7107,037865;9245,432275
1.07.2022;8722,57682;8857,123612;11619,63046;11850,07719;10107,06769;8067,553508;11731,28299;9381,58;8972,587872;8236,678;8340,77964;10152,49582;8695,758497;10973,93204;12911,99575;10962,5627;7390,078373;11553,90626;9192,039126;10773,15526;8448,746011;8330,052435;11603,75251;10330,62895;9229,140791;8043,377184;11602,55471;8814,99;8475,205761;7473,723;8367,315356;9736,289641;7539,509327;10930,35071;12726,52243;10519,51502;7457,668969;11299,9749;8753,431404;10478,68511;8324,406683;7058,269531;11930,65806;10749,19573;7304,751085;6921,792044;12247,09081;8539,39;7164,052029;7553,97;7064,056669;9438,244525;8600,318055;8101,106485;13483,72953;10591,17088;7047,747703;11414,98473;7744,294842;10268,22992;7685,636395;6564,547468;11429,25006;10184,07682;6174,173037;6391,319793;11057,49739;7706,53;6886,762101;7190,639;6835,879522;8802,082934;8238,737354;7556,240036;12916,52195;10177,56056;6393,635326;10769,77036;7109,118471;9572,659229
1.10.2022;8714,306751;9009,782884;11642,93698;11666,68398;10320,49408;8346,691539;11965,44724;9406,64;9152,195087;8562,815;8499,809461;10326,44785;8721,365086;10861,29001;13009,17096;11384,43256;7425,491559;11692,04485;9274,038045;10925,25367;8473,80945;7853,289253;10693,88059;10829,74478;9662,555832;8282,201702;12131,137;8783,44;8520,310628;7562,753;8276,880172;9715,799709;8086,693609;10720,40444;12835,9562;10453,28018;7468,296042;11417,56012;8803,403932;10587,97491;8377,185232;7051,820755;12218,58668;11069,43704;7400,255716;6883,465395;12432,50938;8545,85;7203,233922;7546,56;7039,375039;9542,536067;8741,690127;7920,875516;13499,16687;10671,62928;7094,972603;11495,04609;7742,883473;10350,90864;7406,611453;6445,0099;11277,58502;9737,260059;6232,330646;6324,07286;11085,94198;8009,41;6384,086354;7059,539;6956,921476;8705,706234;8040,579045;7871,537944;13025,87213;10113,89874;6511,515574;10697,59835;7138,069259;9398,212905
1.01.2023;8777,528931;9124,957964;11808,45846;11243,64265;10459,8197;8386,214349;12139,72537;9732,67;9390,522397;8879,468;9055,984735;10682,06655;8948,547044;11156,99486;13301,62072;11948,26829;7447,811932;11918,72772;9481,007691;11159,97304;8389,743879;8522,143054;10873,97036;10842,91479;9593,999782;8200,709629;11518,84885;9127,15;8450,805854;8235,754;8848,315683;9974,015192;8207,01731;10976,31452;12817,89515;11111,7882;7565,667947;11336,73578;8997,635465;10506,34376;8441,674983;7251,84731;12223,08774;10931,40412;7266,908167;6916,073526;12648,91606;8618,09;7373,252637;7581,41;7362,589082;9913,634298;8836,269942;7988,036567;13806,80502;10978,29119;7200,341201;11685,3583;7831,407369;10538,6708;7599,319116;6388,660869;10969,86936;9413,945848;6318,768236;6384,086746;11011,13272;7760,51;6579,159312;6860,006;6852,2376;8695,604;8132,766714;7542,284214;12900,24746;9980,162627;6495,955968;10610,93453;7100,204371;9354,202363
1.04.2023;8892,576003;9405,061383;11794,778;11380,91285;10633,93673;8447,370444;13124,90781;9834,68;9465,292774;9024,4;9133,212742;10806,76788;9002,464981;11959,12709;13713,33896;12201,37973;7561,586066;12263,91515;9718,284028;11491,64637;8527,944771;8639,496201;11384,28391;10600,18555;9225,9507;8431,934623;11669,2329;8856,1;8809,757211;7928,697;8826,671096;10150,4645;8702,7441;10748,43769;13135,44269;11396,55975;7473,005807;11488,69879;8931,587877;10556,05196;8576,05717;7262,786076;12568,14664;11090,72451;7353,359515;6990,48766;13026,17301;8694,03;7526,182092;7772,943;7525,608875;9956,262069;9083,287293;8077,742067;14315,6447;11295,59993;7259,952491;12013,41072;7938,683807;10773,83512;7749,358302;6575,460237;11052,83305;10013,10699;6482,196506;6475,361708;11185,17654;8015,78;6365,886558;7250,144;7028,396366;8867,643528;8620,436647;7732,524115;12233,65594;10234,13307;6537,932522;10452,73039;7317,585808;9444,899145
1.07.2023;9570,950993;9634,022386;12233,37281;11942,11733;10906,94162;8551,210177;14216,21337;10049,11;9593,72;8732,539;9105,351337;11555,64292;9187,409403;12180,05343;14879,85491;12835,69311;7601,739206;12960,43992;9923,298887;12109,32507;8503,31932;8205,179135;11642,91586;11050,44827;9702,54062;8491,840538;12240,49824;9198,47;8731,24;8565,81;9305,955029;10689,43408;8742,707643;10739,1676;13980,30259;11713,32474;7614,862416;11981,88894;9086,584796;10901,37615;8833,862044;7460,996738;12994,73973;11360,54009;7699,4056;7372,447086;14186,14441;9017,64;7810,18;7972,222;7700,150928;10666,86016;9363,805907;8406,413725;14909,68339;12090,28833;7283,683692;12605,08053;8204,569117;11403,23728;8038,112071;6532,114859;11312,0218;10051,27478;6726,325433;6561,560424;11809,90948;8184,63;6768,31;7301,076;7291,374456;8920,575109;8842,699852;8431,505457;12629,45939;10709,48184;6688,16344;10826,81876;7527,090667;9829,124636
1.10.2023;9845,782029;9701,156498;13064,5801;12765,85855;11266,59905;8719,39774;14564,82891;10686;10197,1311;8947,254;9187,234364;12452,55705;9891,477527;12391,29977;15560,84074;13352,62397;7853,008369;13558,88841;10232,06703;12714,12289;9383,859502;9122,395201;12389,42743;10916,85946;10347,83968;8208,391228;13530,13699;10034,18;9201,514367;8734,828;9628,874882;11106,98891;9426,315375;10467,1006;14847,36643;12498,11213;7655,291106;12679,22015;9532,346501;11629,80488;9343,435599;7819,227844;13678,04524;11842,1255;7835,141404;7566,374001;15146,74237;9433,35;8165,77025;8415,499;8276,166613;11409,16055;9802,474545;8851,029307;16665,62105;12808,91801;7572,704919;13643,1017;8588,976906;12120,76782;8162,550459;6895,343756;11503,17125;10170,58669;7144,333022;6992,055519;12297,33435;8464,72;6986,911257;7407,957;7409,119353;9506,424975;9380,871547;8133,792934;13317,57262;11111,73285;7067,078347;11286,02145;7745,361497;10175,01762